,season,Opponent DRtg/A,shot_distance,left_side,middle,right_side,moving,playoffs,home,segababa,Dunk or Layup,shot_made_flag,total_seconds_remaining
19637,17,100.79,356.0,0,0,1,0,0,0,0,0,1.0,368
19644,17,100.79,290.0,0,1,0,0,0,0,0,0,0.0,21
19643,17,100.79,62.0,0,1,0,0,0,0,0,0,0.0,60
19634,17,100.79,81.0,0,1,0,0,0,0,0,0,0.0,1096
19641,17,100.79,20.0,0,1,0,1,0,0,0,0,0.0,190
19633,17,100.79,74.0,0,1,0,0,0,0,0,0,0.0,1292
19636,17,100.79,213.0,0,0,1,0,0,0,0,0,0.0,771
19631,17,100.79,1.0,0,1,0,1,0,0,0,1,1.0,1444
19624,17,100.79,309.0,0,0,1,0,0,0,0,0,0.0,2359
19625,17,100.79,77.0,1,0,0,0,0,0,0,0,0.0,2214
19627,17,100.79,14.0,0,1,0,0,0,0,0,0,0.0,1711
19629,17,100.79,371.0,0,0,1,0,0,0,0,0,1.0,1561
19630,17,100.79,363.0,0,0,1,0,0,0,0,0,0.0,1528
19655,17,106.82,38.0,1,0,0,0,0,0,1,0,0.0,1255
19653,17,106.82,294.0,0,0,1,0,0,0,1,0,0.0,1498
19652,17,106.82,1.0,0,1,0,1,0,0,1,1,1.0,1629
19654,17,106.82,272.0,0,1,0,0,0,0,1,0,1.0,1441
19650,17,106.82,12.0,0,1,0,1,0,0,1,1,1.0,1780
19645,17,106.82,7.0,1,0,0,0,0,0,1,0,0.0,2097
19647,17,106.82,23.0,0,1,0,1,0,0,1,1,0.0,2038
19646,17,106.82,227.0,0,1,0,0,0,0,1,0,1.0,2060
19649,17,106.82,194.0,0,0,1,0,0,0,1,0,0.0,1870
19663,17,100.89,78.0,1,0,0,0,0,1,0,0,0.0,1830
19661,17,100.89,60.0,1,0,0,0,0,1,0,0,1.0,2205
19662,17,100.89,251.0,0,0,1,0,0,1,0,0,0.0,2166
19660,17,100.89,284.0,0,1,0,0,0,1,0,0,1.0,2239
19664,17,100.89,37.0,0,1,0,0,0,1,0,0,0.0,1809
19658,17,100.89,82.0,0,1,0,0,0,1,0,0,1.0,2603
19657,17,100.89,24.0,1,0,0,0,0,1,0,0,0.0,2777
19665,17,100.89,272.0,0,0,1,0,0,1,0,0,0.0,1769
19666,17,100.89,18.0,0,1,0,0,0,1,0,0,0.0,1690
19678,17,100.89,95.0,1,0,0,0,0,1,0,0,1.0,420
19682,17,100.89,25.0,0,1,0,0,0,1,0,1,1.0,147
19681,17,100.89,357.0,0,0,1,0,0,1,0,0,0.0,305
19680,17,100.89,22.0,0,1,0,0,0,1,0,0,0.0,335
19679,17,100.89,369.0,0,0,1,0,0,1,0,0,0.0,379
19676,17,100.89,352.0,0,0,1,0,0,1,0,0,0.0,752
19683,17,100.89,82.0,1,0,0,0,0,1,0,0,1.0,24
19675,17,100.89,350.0,0,0,1,0,0,1,0,0,1.0,773
19673,17,100.89,14.0,0,1,0,1,0,1,0,1,1.0,901
19672,17,100.89,32.0,0,1,0,1,0,1,0,1,1.0,955
19671,17,100.89,7.0,0,1,0,0,0,1,0,0,0.0,1161
19670,17,100.89,84.0,1,0,0,0,0,1,0,0,0.0,1441
19669,17,100.89,165.0,0,1,0,0,0,1,0,0,0.0,1554
19674,17,100.89,80.0,0,1,0,1,0,1,0,0,0.0,813
19668,17,100.89,16.0,0,1,0,0,0,1,0,0,0.0,1613
19695,17,105.76,16.0,0,1,0,0,0,1,0,1,0.0,1253
19697,17,105.76,207.0,1,0,0,0,0,1,0,0,0.0,1060
19692,17,105.76,8.0,1,0,0,0,0,1,0,0,0.0,1371
19698,17,105.76,158.0,0,0,1,0,0,1,0,0,0.0,306
19696,17,105.76,372.0,0,0,1,0,0,1,0,0,0.0,1218
19691,17,105.76,219.0,0,0,1,0,0,1,0,0,1.0,1442
19688,17,105.76,166.0,0,1,0,0,0,1,0,0,1.0,1592
19687,17,105.76,399.0,0,0,1,0,0,1,0,0,0.0,1899
19686,17,105.76,22.0,0,1,0,0,0,1,0,1,0.0,2167
19684,17,105.76,100.0,1,0,0,0,0,1,0,0,1.0,2446
19690,17,105.76,138.0,0,1,0,0,0,1,0,0,1.0,1519
19723,17,109.89,6.0,1,0,0,0,0,1,0,0,0.0,61
19724,17,109.89,27.0,0,1,0,0,0,1,0,0,0.0,19
19725,17,109.89,132.0,1,0,0,0,0,1,0,0,1.0,10
19712,17,109.89,51.0,0,1,0,0,0,1,0,0,0.0,1263
19713,17,109.89,15.0,0,1,0,0,0,1,0,1,0.0,1216
19716,17,109.89,126.0,0,1,0,1,0,1,0,0,1.0,927
19715,17,109.89,39.0,0,1,0,0,0,1,0,0,0.0,977
19717,17,109.89,205.0,0,1,0,0,0,1,0,0,0.0,900
19718,17,109.89,45.0,0,1,0,0,0,1,0,0,0.0,776
19722,17,109.89,2.0,0,1,0,0,0,1,0,1,1.0,111
19714,17,109.89,87.0,1,0,0,0,0,1,0,0,1.0,1075
19721,17,109.89,18.0,0,1,0,0,0,1,0,1,1.0,167
19709,17,109.89,181.0,0,1,0,0,0,1,0,0,1.0,1572
19708,17,109.89,14.0,0,1,0,0,0,1,0,0,0.0,1604
19707,17,109.89,60.0,0,1,0,0,0,1,0,0,1.0,1679
19706,17,109.89,30.0,0,1,0,0,0,1,0,1,1.0,1752
19705,17,109.89,324.0,0,1,0,0,0,1,0,0,0.0,2161
19704,17,109.89,45.0,0,1,0,0,0,1,0,0,1.0,2208
19703,17,109.89,24.0,0,1,0,1,0,1,0,0,1.0,2390
19702,17,109.89,30.0,0,1,0,0,0,1,0,0,0.0,2413
19700,17,109.89,9.0,0,1,0,0,0,1,0,0,0.0,2460
19699,17,109.89,358.0,0,0,1,0,0,1,0,0,0.0,2486
19720,17,109.89,62.0,0,1,0,0,0,1,0,0,0.0,286
19710,17,109.89,35.0,0,1,0,0,0,1,0,0,0.0,1539
19735,17,106.52,276.0,0,1,0,0,0,0,0,0,0.0,2331
19726,17,106.52,306.0,0,0,1,0,0,0,0,0,1.0,2859
19756,17,106.52,70.0,1,0,0,0,0,0,0,0,0.0,3
19755,17,106.52,354.0,0,0,1,0,0,0,0,0,1.0,13
19754,17,106.52,36.0,0,1,0,1,0,0,0,1,0.0,59
19752,17,106.52,8.0,0,1,0,1,0,0,0,1,1.0,217
19750,17,106.52,21.0,1,0,0,0,0,0,0,0,1.0,339
19748,17,106.52,43.0,1,0,0,0,0,0,0,0,0.0,824
19747,17,106.52,48.0,0,1,0,1,0,0,0,1,1.0,908
19746,17,106.52,38.0,0,1,0,0,0,0,0,1,0.0,958
19745,17,106.52,229.0,0,0,1,0,0,0,0,0,0.0,1024
19744,17,106.52,52.0,0,1,0,0,0,0,0,0,1.0,1217
19733,17,106.52,109.0,0,1,0,1,0,0,0,0,1.0,2437
19727,17,106.52,30.0,0,1,0,0,0,0,0,0,0.0,2845
19743,17,106.52,24.0,0,1,0,1,0,0,0,1,0.0,1440
19728,17,106.52,314.0,0,1,0,0,0,0,0,0,0.0,2812
19730,17,106.52,109.0,0,1,0,0,0,0,0,0,1.0,2500
19731,17,106.52,104.0,0,1,0,1,0,0,0,0,0.0,2477
19732,17,106.52,46.0,0,1,0,1,0,0,0,1,1.0,2464
19729,17,106.52,55.0,0,0,1,0,0,0,0,0,0.0,2783
19737,17,106.52,69.0,1,0,0,0,0,0,0,0,0.0,1694
19740,17,106.52,279.0,0,0,1,0,0,0,0,0,0.0,1624
19741,17,106.52,69.0,1,0,0,0,0,0,0,0,1.0,1521
19736,17,106.52,56.0,1,0,0,0,0,0,0,0,0.0,2197
19768,17,110.54,50.0,1,0,0,0,0,0,1,0,0.0,1154
19773,17,110.54,28.0,1,0,0,0,0,0,1,0,0.0,189
19772,17,110.54,0.0,1,0,0,0,0,0,1,0,1.0,266
19771,17,110.54,58.0,0,1,0,0,0,0,1,0,1.0,330
19770,17,110.54,54.0,1,0,0,0,0,0,1,0,1.0,748
19767,17,110.54,5.0,0,1,0,0,0,0,1,1,1.0,1258
19765,17,110.54,23.0,0,1,0,0,0,0,1,0,1.0,1516
19764,17,110.54,178.0,1,0,0,0,0,0,1,0,0.0,1601
19763,17,110.54,0.0,0,1,0,0,0,0,1,1,1.0,1742
19762,17,110.54,2.0,0,1,0,0,0,0,1,1,1.0,2176
19760,17,110.54,24.0,0,1,0,0,0,0,1,1,0.0,2431
19759,17,110.54,15.0,1,0,0,0,0,0,1,0,1.0,2474
19758,17,110.54,85.0,0,1,0,0,0,0,1,0,0.0,2697
19766,17,110.54,0.0,0,1,0,0,0,0,1,1,1.0,1317
19757,17,110.54,295.0,0,0,1,0,0,0,1,0,0.0,2864
19788,17,103.33,344.0,0,0,1,0,0,0,0,0,1.0,875
19789,17,103.33,125.0,0,1,0,0,0,0,0,0,0.0,845
19790,17,103.33,237.0,0,1,0,0,0,0,0,0,0.0,684
19791,17,103.33,59.0,0,1,0,1,0,0,0,0,1.0,423
19796,17,103.33,194.0,0,1,0,0,0,0,0,0,0.0,108
19793,17,103.33,20.0,0,1,0,0,0,0,0,1,1.0,278
19794,17,103.33,72.0,1,0,0,0,0,0,0,0,0.0,191
19795,17,103.33,112.0,0,1,0,0,0,0,0,0,0.0,178
19797,17,103.33,230.0,0,0,1,0,0,0,0,0,1.0,15
19792,17,103.33,54.0,1,0,0,0,0,0,0,0,0.0,314
19787,17,103.33,30.0,0,1,0,1,0,0,0,1,1.0,923
19786,17,103.33,75.0,1,0,0,0,0,0,0,0,0.0,1008
19775,17,103.33,347.0,0,0,1,0,0,0,0,0,1.0,2742
19777,17,103.33,21.0,0,1,0,0,0,0,0,0,0.0,2342
19778,17,103.33,22.0,0,1,0,0,0,0,0,1,0.0,2231
19780,17,103.33,208.0,1,0,0,0,0,0,0,0,0.0,1783
19783,17,103.33,20.0,0,1,0,1,0,0,0,1,1.0,1319
19784,17,103.33,118.0,0,0,1,0,0,0,0,0,1.0,1177
19779,17,103.33,15.0,0,1,0,0,0,0,0,0,1.0,1846
19816,17,107.15,170.0,1,0,0,0,0,1,0,0,0.0,465
19817,17,107.15,419.0,0,0,1,0,0,1,0,0,0.0,451
19815,17,107.15,352.0,0,0,1,0,0,1,0,0,1.0,682
19814,17,107.15,224.0,0,0,1,0,0,1,0,0,0.0,853
19813,17,107.15,29.0,0,1,0,0,0,1,0,0,1.0,931
19812,17,107.15,147.0,1,0,0,0,0,1,0,0,1.0,1079
19811,17,107.15,83.0,1,0,0,0,0,1,0,0,0.0,1196
19810,17,107.15,152.0,1,0,0,0,0,1,0,0,1.0,1280
19809,17,107.15,46.0,0,1,0,0,0,1,0,0,0.0,1288
19806,17,107.15,86.0,0,1,0,0,0,1,0,0,0.0,1723
19805,17,107.15,5.0,0,1,0,0,0,1,0,0,0.0,2178
19802,17,107.15,141.0,0,0,1,0,0,1,0,0,1.0,2442
19801,17,107.15,348.0,0,0,1,0,0,1,0,0,0.0,2446
19800,17,107.15,192.0,0,1,0,0,0,1,0,0,0.0,2588
19799,17,107.15,94.0,1,0,0,0,0,1,0,0,1.0,2704
19798,17,107.15,26.0,0,1,0,0,0,1,0,1,0.0,2752
19808,17,107.15,145.0,0,1,0,0,0,1,0,0,1.0,1427
19803,17,107.15,42.0,0,1,0,0,0,1,0,0,0.0,2258
19821,17,107.15,276.0,0,1,0,0,0,1,0,0,0.0,12
19819,17,107.15,224.0,0,0,1,0,0,1,0,0,0.0,392
19848,17,110.52,366.0,0,0,1,0,0,0,0,0,0.0,19
19847,17,110.52,261.0,0,0,1,0,0,0,0,0,1.0,28
19844,17,110.52,57.0,1,0,0,0,0,0,0,0,0.0,268
19841,17,110.52,15.0,0,1,0,0,0,0,0,0,0.0,625
19840,17,110.52,335.0,0,0,1,0,0,0,0,0,1.0,706
19839,17,110.52,121.0,0,0,1,0,0,0,0,0,1.0,728
19838,17,110.52,186.0,0,0,1,0,0,0,0,0,1.0,826
19837,17,110.52,20.0,0,1,0,0,0,0,0,0,1.0,1027
19822,17,110.52,94.0,1,0,0,0,0,0,0,0,1.0,2821
19835,17,110.52,142.0,1,0,0,0,0,0,0,0,0.0,1128
19836,17,110.52,29.0,0,1,0,0,0,0,0,0,1.0,1091
19825,17,110.52,62.0,1,0,0,0,0,0,0,0,0.0,2365
19827,17,110.52,130.0,0,0,1,0,0,0,0,0,1.0,2234
19828,17,110.52,11.0,0,1,0,0,0,0,0,1,1.0,1749
19824,17,110.52,126.0,1,0,0,0,0,0,0,0,1.0,2437
19830,17,110.52,99.0,1,0,0,0,0,0,0,0,1.0,1584
19834,17,110.52,35.0,1,0,0,0,0,0,0,0,0.0,1163
19823,17,110.52,72.0,0,1,0,0,0,0,0,0,1.0,2682
19863,17,107.53,97.0,0,1,0,0,0,0,0,0,1.0,967
19873,17,107.53,105.0,1,0,0,0,0,0,0,0,0.0,6
19869,17,107.53,194.0,0,0,1,0,0,0,0,0,1.0,287
19868,17,107.53,47.0,0,1,0,0,0,0,0,0,0.0,568
19867,17,107.53,18.0,0,1,0,1,0,0,0,1,1.0,606
19866,17,107.53,148.0,1,0,0,0,0,0,0,0,1.0,749
19865,17,107.53,113.0,0,1,0,0,0,0,0,0,1.0,768
19864,17,107.53,344.0,0,0,1,0,0,0,0,0,0.0,854
19870,17,107.53,309.0,0,1,0,0,0,0,0,0,0.0,210
19871,17,107.53,5.0,0,1,0,1,0,0,0,0,1.0,108
19861,17,107.53,130.0,0,1,0,0,0,0,0,0,0.0,1421
19851,17,107.53,239.0,0,1,0,0,0,0,0,0,1.0,2623
19852,17,107.53,180.0,0,0,1,0,0,0,0,0,1.0,2596
19853,17,107.53,1.0,1,0,0,0,0,0,0,0,1.0,2364
19862,17,107.53,99.0,1,0,0,0,0,0,0,0,0.0,1242
19855,17,107.53,122.0,0,1,0,0,0,0,0,0,0.0,2286
19856,17,107.53,11.0,0,1,0,0,0,0,0,0,0.0,2252
19857,17,107.53,47.0,1,0,0,0,0,0,0,0,0.0,1900
19858,17,107.53,5.0,0,1,0,0,0,0,0,1,0.0,1711
19859,17,107.53,311.0,0,1,0,0,0,0,0,0,0.0,1504
19854,17,107.53,38.0,1,0,0,0,0,0,0,0,0.0,2320
19892,17,103.64,207.0,1,0,0,0,0,0,1,0,0.0,876
19893,17,103.64,22.0,0,1,0,0,0,0,1,1,1.0,863
19894,17,103.64,205.0,0,0,1,0,0,0,1,0,0.0,570
19895,17,103.64,75.0,0,1,0,0,0,0,1,0,0.0,566
19897,17,103.64,68.0,0,1,0,0,0,0,1,0,1.0,528
19898,17,103.64,62.0,1,0,0,0,0,0,1,0,0.0,348
19899,17,103.64,154.0,1,0,0,0,0,0,1,0,0.0,179
19902,17,103.64,50.0,1,0,0,0,0,0,1,0,0.0,52
19896,17,103.64,160.0,0,1,0,0,0,0,1,0,0.0,550
19890,17,103.64,208.0,0,0,1,0,0,0,1,0,1.0,960
19887,17,103.64,50.0,1,0,0,0,0,0,1,0,0.0,1142
19888,17,103.64,60.0,0,1,0,0,0,0,1,0,0.0,1116
19886,17,103.64,224.0,1,0,0,0,0,0,1,0,0.0,1203
19884,17,103.64,255.0,1,0,0,0,0,0,1,0,0.0,1646
19882,17,103.64,24.0,1,0,0,0,0,0,1,0,0.0,2303
19881,17,103.64,177.0,0,1,0,0,0,0,1,0,0.0,2334
19880,17,103.64,78.0,0,1,0,0,0,0,1,0,1.0,2379
19879,17,103.64,10.0,0,1,0,1,0,0,1,1,1.0,2410
19878,17,103.64,242.0,1,0,0,0,0,0,1,0,0.0,2450
19876,17,103.64,43.0,0,1,0,0,0,0,1,0,0.0,2661
19875,17,103.64,339.0,0,0,1,0,0,0,1,0,0.0,2736
19874,17,103.64,215.0,1,0,0,0,0,0,1,0,0.0,2786
19889,17,103.64,235.0,1,0,0,0,0,0,1,0,0.0,1058
19883,17,103.64,7.0,0,1,0,0,0,0,1,0,1.0,2169
19912,17,106.45,9.0,0,1,0,1,0,0,0,1,1.0,1500
19923,17,106.45,352.0,0,0,1,0,0,0,0,0,1.0,232
19903,17,106.45,169.0,0,0,1,0,0,0,0,0,1.0,2854
19904,17,106.45,37.0,0,1,0,0,0,0,0,1,0.0,2722
19905,17,106.45,15.0,0,1,0,0,0,0,0,0,0.0,2608
19906,17,106.45,72.0,1,0,0,0,0,0,0,0,1.0,2464
19908,17,106.45,234.0,0,0,1,0,0,0,0,0,0.0,2289
19909,17,106.45,43.0,0,1,0,0,0,0,0,0,1.0,2240
19910,17,106.45,100.0,0,1,0,0,0,0,0,0,1.0,1747
19911,17,106.45,30.0,0,1,0,1,0,0,0,0,1.0,1592
19913,17,106.45,46.0,1,0,0,0,0,0,0,0,0.0,1478
19907,17,106.45,142.0,0,1,0,0,0,0,0,0,1.0,2419
19915,17,106.45,85.0,0,1,0,0,0,0,0,0,0.0,1207
19916,17,106.45,251.0,0,0,1,0,0,0,0,0,1.0,1178
19917,17,106.45,263.0,1,0,0,0,0,0,0,0,0.0,758
19918,17,106.45,8.0,0,1,0,1,0,0,0,1,1.0,724
19922,17,106.45,186.0,1,0,0,0,0,0,0,0,0.0,287
19914,17,106.45,79.0,0,1,0,0,0,0,0,0,0.0,1294
19939,17,112.82,7.0,0,1,0,1,0,1,0,1,1.0,593
19940,17,112.82,115.0,0,1,0,0,0,1,0,0,0.0,368
19941,17,112.82,229.0,0,0,1,0,0,1,0,0,1.0,336
19942,17,112.82,185.0,1,0,0,0,0,1,0,0,0.0,283
19947,17,112.82,142.0,1,0,0,0,0,1,0,0,0.0,21
19944,17,112.82,91.0,1,0,0,0,0,1,0,0,0.0,122
19946,17,112.82,87.0,1,0,0,0,0,1,0,0,1.0,52
19938,17,112.82,355.0,0,0,1,0,0,1,0,0,0.0,640
19943,17,112.82,90.0,0,1,0,0,0,1,0,0,0.0,215
19937,17,112.82,209.0,0,1,0,0,0,1,0,0,0.0,793
19924,17,112.82,2.0,1,0,0,0,0,1,0,0,0.0,2664
19936,17,112.82,106.0,1,0,0,0,0,1,0,0,0.0,876
19926,17,112.82,14.0,0,1,0,1,0,1,0,1,1.0,2558
19927,17,112.82,8.0,0,1,0,1,0,1,0,1,1.0,2534
19929,17,112.82,28.0,0,1,0,1,0,1,0,0,0.0,2163
19925,17,112.82,115.0,1,0,0,0,0,1,0,0,1.0,2638
19932,17,112.82,11.0,0,1,0,1,0,1,0,1,0.0,1504
19933,17,112.82,118.0,0,1,0,0,0,1,0,0,1.0,1440
19930,17,112.82,3.0,0,1,0,1,0,1,0,1,1.0,1778
19957,17,105.61,11.0,0,1,0,1,0,0,0,0,0.0,2160
19948,17,105.61,45.0,1,0,0,0,0,0,0,0,0.0,2792
19950,17,105.61,6.0,0,1,0,0,0,0,0,1,0.0,2647
19952,17,105.61,32.0,0,1,0,0,0,0,0,1,0.0,2523
19953,17,105.61,367.0,0,0,1,0,0,0,0,0,0.0,2308
19955,17,105.61,89.0,0,1,0,0,0,0,0,0,1.0,2228
19956,17,105.61,32.0,0,1,0,0,0,0,0,0,0.0,2204
19965,17,105.61,153.0,0,0,1,0,0,0,0,0,1.0,1419
19960,17,105.61,17.0,1,0,0,0,0,0,0,0,1.0,1713
19988,17,105.61,234.0,0,0,1,0,0,0,0,0,0.0,-678
19959,17,105.61,62.0,0,1,0,0,0,0,0,0,1.0,1750
19985,17,105.61,7.0,1,0,0,0,0,0,0,0,1.0,-578
19984,17,105.61,243.0,0,1,0,0,0,0,0,0,0.0,-546
19983,17,105.61,2.0,1,0,0,0,0,0,0,0,1.0,-482
19981,17,105.61,16.0,1,0,0,0,0,0,0,0,1.0,61
19980,17,105.61,65.0,1,0,0,0,0,0,0,0,0.0,167
19979,17,105.61,352.0,0,0,1,0,0,0,0,0,1.0,268
19978,17,105.61,27.0,1,0,0,0,0,0,0,0,0.0,382
19977,17,105.61,9.0,0,1,0,1,0,0,0,1,1.0,418
19976,17,105.61,17.0,0,1,0,0,0,0,0,1,1.0,782
19987,17,105.61,131.0,0,0,1,0,0,0,0,0,1.0,-640
19974,17,105.61,378.0,0,0,1,0,0,0,0,0,0.0,843
19961,17,105.61,181.0,0,0,1,0,0,0,0,0,0.0,1610
19962,17,105.61,90.0,1,0,0,0,0,0,0,0,0.0,1545
19963,17,105.61,80.0,0,1,0,0,0,0,0,0,0.0,1524
19964,17,105.61,1.0,0,1,0,1,0,0,0,1,0.0,1454
19966,17,105.61,117.0,0,1,0,0,0,0,0,0,0.0,1385
19958,17,105.61,29.0,0,1,0,0,0,0,0,0,0.0,1846
19968,17,105.61,265.0,0,1,0,0,0,0,0,0,0.0,1164
19969,17,105.61,17.0,0,1,0,1,0,0,0,1,1.0,1088
19970,17,105.61,3.0,0,1,0,0,0,0,0,1,0.0,1047
19971,17,105.61,247.0,0,0,1,0,0,0,0,0,0.0,1000
19972,17,105.61,4.0,0,1,0,0,0,0,0,1,0.0,898
19967,17,105.61,155.0,0,1,0,0,0,0,0,0,1.0,1253
19973,17,105.61,15.0,0,1,0,0,0,0,0,1,1.0,885
20004,17,107.53,41.0,0,1,0,0,0,1,0,0,1.0,851
20005,17,107.53,13.0,1,0,0,0,0,1,0,0,0.0,760
20008,17,107.53,216.0,0,1,0,0,0,1,0,0,1.0,606
20003,17,107.53,146.0,1,0,0,1,0,1,0,0,1.0,926
20010,17,107.53,15.0,0,1,0,0,0,1,0,1,1.0,421
20011,17,107.53,118.0,1,0,0,0,0,1,0,0,0.0,341
20012,17,107.53,241.0,1,0,0,0,0,1,0,0,0.0,174
20007,17,107.53,320.0,0,0,1,0,0,1,0,0,0.0,708
20002,17,107.53,28.0,1,0,0,0,0,1,0,0,0.0,954
19998,17,107.53,11.0,0,1,0,1,0,1,0,1,1.0,2166
20000,17,107.53,289.0,0,0,1,0,0,1,0,0,0.0,1194
19999,17,107.53,74.0,0,1,0,0,0,1,0,0,1.0,1726
19997,17,107.53,55.0,1,0,0,0,0,1,0,0,0.0,2207
19996,17,107.53,17.0,0,1,0,0,0,1,0,0,1.0,2238
19993,17,107.53,5.0,0,1,0,1,0,1,0,1,1.0,2372
19992,17,107.53,203.0,0,0,1,0,0,1,0,0,1.0,2422
19991,17,107.53,276.0,0,0,1,0,0,1,0,0,1.0,2577
19989,17,107.53,269.0,0,1,0,0,0,1,0,0,0.0,2801
20001,17,107.53,21.0,1,0,0,0,0,1,0,0,1.0,983
19994,17,107.53,26.0,1,0,0,0,0,1,0,0,0.0,2351
20009,17,107.53,91.0,0,1,0,0,0,1,0,0,1.0,457
20020,17,105.76,20.0,0,1,0,0,0,0,1,1,0.0,1705
20034,17,105.76,20.0,0,1,0,0,0,0,1,1,0.0,385
20032,17,105.76,297.0,0,0,1,0,0,0,1,0,0.0,764
20031,17,105.76,232.0,0,1,0,0,0,0,1,0,1.0,823
20030,17,105.76,195.0,0,1,0,0,0,0,1,0,1.0,862
20029,17,105.76,166.0,1,0,0,0,0,0,1,0,0.0,962
20028,17,105.76,219.0,0,0,1,0,0,0,1,0,0.0,1201
20027,17,105.76,216.0,0,0,1,0,0,0,1,0,0.0,1223
20036,17,105.76,39.0,1,0,0,0,0,0,1,0,1.0,22
20013,17,105.76,105.0,0,1,0,0,0,0,1,0,1.0,2830
20015,17,105.76,107.0,0,1,0,0,0,0,1,0,0.0,2263
20016,17,105.76,36.0,1,0,0,0,0,0,1,0,0.0,2233
20017,17,105.76,1.0,0,1,0,1,0,0,1,1,0.0,2161
20019,17,105.76,2.0,1,0,0,0,0,0,1,0,0.0,1834
20026,17,105.76,243.0,0,0,1,0,0,0,1,0,1.0,1288
20021,17,105.76,220.0,0,0,1,0,0,0,1,0,1.0,1619
20023,17,105.76,256.0,0,0,1,0,0,0,1,0,0.0,1440
20024,17,105.76,14.0,0,1,0,1,0,0,1,1,1.0,1429
20025,17,105.76,204.0,0,1,0,0,0,0,1,0,1.0,1348
20052,17,109.3,235.0,0,1,0,0,0,1,0,0,0.0,928
20054,17,109.3,147.0,1,0,0,0,0,1,0,0,0.0,742
20053,17,109.3,3.0,0,1,0,0,0,1,0,1,1.0,859
20051,17,109.3,100.0,0,1,0,0,0,1,0,0,0.0,1089
20050,17,109.3,47.0,1,0,0,0,0,1,0,0,0.0,1145
20048,17,109.3,4.0,0,1,0,0,0,1,0,1,1.0,1315
20046,17,109.3,23.0,1,0,0,0,0,1,0,0,0.0,1440
20049,17,109.3,14.0,0,1,0,0,0,1,0,1,1.0,1183
20043,17,109.3,94.0,1,0,0,0,0,1,0,0,0.0,2435
20042,17,109.3,46.0,1,0,0,0,0,1,0,0,1.0,2495
20041,17,109.3,23.0,0,1,0,0,0,1,0,1,1.0,2520
20040,17,109.3,25.0,0,1,0,0,0,1,0,1,1.0,2558
20061,17,106.45,63.0,1,0,0,0,0,1,0,0,1.0,2197
20060,17,106.45,4.0,0,1,0,0,0,1,0,1,1.0,2313
20055,17,106.45,140.0,1,0,0,0,0,1,0,0,0.0,2859
20057,17,106.45,112.0,1,0,0,0,0,1,0,0,0.0,2736
20056,17,106.45,15.0,0,1,0,1,0,1,0,1,1.0,2811
20062,17,106.45,14.0,0,1,0,1,0,1,0,1,1.0,2166
20058,17,106.45,15.0,0,1,0,1,0,1,0,1,1.0,2404
20063,17,106.45,29.0,1,0,0,0,0,1,0,0,0.0,1759
20064,17,106.45,53.0,0,1,0,0,0,1,0,0,1.0,1703
20065,17,106.45,34.0,0,1,0,0,0,1,0,0,1.0,1627
20083,17,106.45,176.0,1,0,0,0,0,1,0,0,0.0,8
20082,17,106.45,344.0,0,0,1,0,0,1,0,0,1.0,88
20081,17,106.45,0.0,0,1,0,0,0,1,0,0,0.0,128
20080,17,106.45,50.0,0,1,0,0,0,1,0,0,1.0,157
20079,17,106.45,106.0,1,0,0,0,0,1,0,0,0.0,196
20077,17,106.45,20.0,0,1,0,1,0,1,0,1,1.0,373
20076,17,106.45,84.0,0,1,0,0,0,1,0,0,0.0,573
20075,17,106.45,153.0,1,0,0,0,0,1,0,0,0.0,720
20078,17,106.45,34.0,0,1,0,0,0,1,0,0,1.0,345
20066,17,106.45,2.0,0,1,0,0,0,1,0,0,1.0,1518
20072,17,106.45,284.0,0,0,1,0,0,1,0,0,0.0,907
20071,17,106.45,176.0,0,0,1,0,0,1,0,0,0.0,1038
20070,17,106.45,158.0,0,1,0,0,0,1,0,0,0.0,1098
20069,17,106.45,140.0,0,1,0,0,0,1,0,0,1.0,1145
20068,17,106.45,47.0,1,0,0,0,0,1,0,0,0.0,1361
20074,17,106.45,25.0,0,1,0,0,0,1,0,0,0.0,721
20100,17,104.44,19.0,1,0,0,0,0,0,0,0,0.0,614
20101,17,104.44,177.0,0,0,1,0,0,0,0,0,1.0,553
20102,17,104.44,28.0,0,1,0,0,0,0,0,1,1.0,471
20103,17,104.44,197.0,1,0,0,0,0,0,0,0,1.0,411
20108,17,104.44,331.0,0,1,0,0,0,0,0,0,0.0,3
20105,17,104.44,204.0,0,1,0,0,0,0,0,0,1.0,89
20106,17,104.44,366.0,0,0,1,0,0,0,0,0,0.0,43
20107,17,104.44,32.0,0,1,0,0,0,0,0,1,1.0,15
20099,17,104.44,108.0,0,1,0,0,0,0,0,0,1.0,703
20104,17,104.44,94.0,1,0,0,0,0,0,0,0,0.0,364
20098,17,104.44,33.0,1,0,0,0,0,0,0,0,1.0,757
20088,17,104.44,39.0,0,1,0,0,0,0,0,0,1.0,2339
20096,17,104.44,45.0,1,0,0,0,0,0,0,0,0.0,1044
20091,17,104.44,5.0,0,1,0,1,0,0,0,1,1.0,1676
20084,17,104.44,179.0,1,0,0,0,0,0,0,0,0.0,2568
20097,17,104.44,46.0,0,1,0,0,0,0,0,0,1.0,1007
20086,17,104.44,18.0,0,1,0,1,0,0,0,1,1.0,2468
20087,17,104.44,18.0,0,1,0,0,0,0,0,0,0.0,2373
20085,17,104.44,52.0,1,0,0,0,0,0,0,0,0.0,2484
